date,date_gap,disp,flags,lat,lon,mask,size,vel_angle
2015295,0,0,5,-66.503,142.103,0,940.8,0
2015296,1,0,5,-66.503,142.103,0,931.48,0
2015297,1,0,5,-66.503,142.103,0,922.15,0
2015298,1,0,5,-66.503,142.103,0,912.83,0
2015299,1,10.141,5,-66.436,141.947,0,903.51,0
2015300,1,0,5,-66.436,141.947,0,894.18,0
2015301,1,4.55,5,-66.471,141.892,0,884.86,0
2015302,1,0,5,-66.471,141.892,0,875.53,0
2015303,1,3.533,6,-66.485,141.962,0,866.21,0
2015304,1,5.661,7,-66.435,141.986,0,856.88,0
2015305,1,5.011,7,-66.39,141.977,0,847.56,0
2015306,1,5.532,7,-66.341,141.952,0,838.24,0
2015307,1,6.772,7,-66.28,141.945,0,828.91,0
2015308,1,6.089,7,-66.246,141.839,0,818.72,0
2015309,1,2.726,7,-66.224,141.812,0,808.5,0
2015310,1,2.781,6,-66.202,141.784,0,798.21,0
2015311,1,3.073,7,-66.178,141.749,0,787.88,0
2015312,1,11.247,7,-66.09,141.626,0,777.5,0
2015313,1,13.501,7,-66.008,141.404,0,766.8,0
2015314,1,10.173,7,-65.953,141.224,0,756.1,0
2015315,1,3.911,7,-65.928,141.162,1,745.09,0
2015316,1,7.361,7,-65.872,141.077,0,734.07,0
2015317,1,8.086,6,-65.825,140.94,0,722.79,0
2015318,1,11.24,5,-65.768,140.737,0,711.5,0
2015319,1,5.531,5,-65.729,140.662,0,699.99,0
2015320,1,0,5,-65.729,140.662,0,688.47,0
2015321,1,0,5,-65.729,140.662,0,676.61,0
2015322,1,14.819,5,-65.652,140.397,0,666.28,0
2015323,1,0,5,-65.652,140.397,0,657.13,0
2015324,1,8.152,5,-65.613,140.246,0,645.48,0
2015325,1,0,5,-65.613,140.246,0,637.57,0
2015326,1,0,5,-65.613,140.246,0,629.67,0
2015327,1,12.143,5,-65.589,139.988,0,623.24,0
2015328,1,11.042,5,-65.51,139.84,0,616.8,0
2015329,1,0,5,-65.51,139.84,0,612.29,0
2015330,1,0,5,-65.51,139.84,0,608.6,0
2015331,1,1.355,6,-65.513,139.812,1,607.65,0
2015332,1,0.691,7,-65.512,139.797,1,607.95,0
2015333,1,0.642,7,-65.511,139.784,1,611.7,0
2015334,1,0.583,7,-65.51,139.771,1,610.66,0
2015335,1,0.496,7,-65.509,139.761,1,617.75,0
2015336,1,0.393,7,-65.508,139.752,1,626.12,0
2015337,1,0.28,7,-65.507,139.747,1,636.54,0
2015338,1,5.584,6,-65.491,139.631,1,648.51,0
2015339,1,0.317,7,-65.489,139.633,1,665.55,0
2015340,1,0.51,7,-65.484,139.638,1,686.11,0
2015341,1,1.571,7,-65.47,139.638,1,715.63,0
2015342,1,1.638,7,-65.456,139.639,1,749.71,0
2015343,1,0.701,7,-65.45,139.645,1,790.81,0
2015344,1,0.638,7,-65.444,139.65,1,833.96,0
2015345,1,0.518,6,-65.44,139.652,1,882.59,0
2015346,1,0.821,7,-65.435,139.638,1,932.93,0
2015347,1,6.425,7,-65.395,139.537,1,987.15,0
2015348,1,2.393,7,-65.391,139.487,1,1045.78,0
2015349,1,2.585,7,-65.386,139.432,1,1105.9,0
2015350,1,2.368,7,-65.383,139.381,1,1169.75,0
2015351,1,1.727,7,-65.38,139.344,1,1235.09,0
2015352,1,7.004,6,-65.37,139.195,1,1302.55,0
2015353,1,1.443,5,-65.358,139.189,0,1370.01,0
2015354,1,4.252,5,-65.396,139.188,0,1443.52,0
2015355,1,0,5,-65.396,139.188,0,1517.06,0
2015356,1,5.684,5,-65.411,139.306,0,1589.83,0
2015357,1,0,5,-65.411,139.306,0,1661,0
2015358,1,0,5,-65.411,139.306,0,1730.91,0
2015359,1,0,5,-65.411,139.306,0,1805.64,0
2015360,1,0,5,-65.411,139.306,0,1872.58,0
2015361,1,0,5,-65.411,139.306,0,1938.28,0
2015362,1,0,5,-65.411,139.306,0,2001.99,0
2015363,1,0,5,-65.411,139.306,0,2064.45,0
2015364,1,3.505,5,-65.398,139.375,0,2121.85,0
2015365,1,2.364,5,-65.411,139.415,0,2176.05,0
2016001,1,0.943,6,-65.405,139.399,1,2221.28,0
2016002,1,0.713,7,-65.4,139.407,1,2262.23,0
2016003,1,1.642,7,-65.385,139.416,1,2296.16,0
2016004,1,2.209,7,-65.366,139.426,1,2328.26,0
2016005,1,2.401,7,-65.345,139.435,1,2354.89,0
2016006,1,12.81,7,-65.235,139.519,1,2380.47,0
2016007,1,1.606,7,-65.221,139.524,1,2401.74,0
2016008,1,0.623,6,-65.215,139.526,1,2418.83,0
2016009,1,0.14,7,-65.215,139.523,1,2434.42,0
2016010,1,3.227,7,-65.189,139.492,1,2446.52,0
2016011,1,0.557,7,-65.189,139.48,1,2457.12,0
2016012,1,0.673,7,-65.189,139.465,1,2465.6,0
2016013,1,8.795,7,-65.242,139.324,1,2474.09,0
2016014,1,0.73,7,-65.242,139.308,1,2476.07,0
2016015,1,0.667,6,-65.242,139.294,1,2477.21,0
2016016,1,11.218,5,-65.343,139.292,0,2477.85,0
2016017,1,4.998,5,-65.382,139.236,0,2511.46,0
2016018,1,28.144,5,-65.492,138.688,0,2544.36,0
2016019,1,59.825,5,-65.026,139.334,0,2609.89,0
2016020,1,8.965,5,-65.017,139.144,0,2592.93,0
2016021,1,0,5,-65.017,139.144,0,2567.49,0
2016022,1,10.193,5,-64.928,139.085,0,2542.06,0
